date,city,emd,code,money,market,readPop,workPop,visitPop
20180500,제주시,노형동,G47712,54775012,93,61474,8575,26907
20180500,제주시,노형동,G47214,71335600,903,61474,8575,26907
20180500,제주시,노형동,G47215,185215177,422,61474,8575,26907
20180500,제주시,노형동,I56112,105827500,253,61474,8575,26907
20180500,제주시,노형동,I56111,2699023293,6628,61474,8575,26907
20180500,제주시,노형동,I55112,87463653,1898,61474,8575,26907
20180500,제주시,노형동,G47842,16837050,221,61474,8575,26907
20180500,제주시,외도동,G47121,395185250,485,11135,722,6430
20180500,제주시,외도동,G47212,96875250,360,11135,722,6430
20180500,제주시,외도동,G47129,55000,104,11135,722,6430
20180500,제주시,외도동,G47213,8487000,605,11135,722,6430
20180500,제주시,외도동,G47122,149979335,877,11135,722,6430
20180500,제주시,외도동,I56192,46043210,272,11135,722,6430
20180500,제주시,외도동,I56119,22886400,153,11135,722,6430
20180500,제주시,외도동,I56219,10565000,516,11135,722,6430
20180500,제주시,외도동,I56220,7650300,457,11135,722,6430
20180500,제주시,외도동,I56114,51728350,1253,11135,722,6430
20180500,제주시,외도동,I56113,35638800,356,11135,722,6430
20180500,제주시,외도동,G47216,4739000,231,11135,722,6430
20180500,제주시,외도동,I55111,21957870,71,11135,722,6430
20180500,제주시,외도동,G47190,1000000,305,11135,722,6430
20180500,제주시,외도동,N75992,851900,212,11135,722,6430
20180500,제주시,외도동,N75211,4711900,657,11135,722,6430
20180500,제주시,외도동,L69110,39141430,155,11135,722,6430
20180500,제주시,외도동,L69210,3916800,617,11135,722,6430
20180500,제주시,외도동,S96121,107500,67,11135,722,6430
20180500,제주시,외도동,G47711,126664459,219,11135,722,6430
20180500,제주시,외도동,G47813,18420980,1092,11135,722,6430
20180500,제주시,외도동,G47712,6594352,93,11135,722,6430
20180500,제주시,외도동,G47214,7118000,903,11135,722,6430
20180500,제주시,외도동,G47215,43828110,422,11135,722,6430
20180500,제주시,외도동,I56112,19837000,253,11135,722,6430
20180500,제주시,외도동,I56111,471739034,6628,11135,722,6430
20180500,제주시,외도동,I55112,14509765,1898,11135,722,6430
20180500,제주시,이호동,G47121,20776610,485,3750,384,4176
20180500,제주시,이호동,G47212,1063684,360,3750,384,4176
20180500,제주시,이호동,G47122,70102150,877,3750,384,4176
20180500,제주시,이호동,G47129,132000,104,3750,384,4176
20180500,제주시,이호동,G47213,6508000,605,3750,384,4176
20180500,제주시,이호동,I56119,2224500,153,3750,384,4176
20180500,제주시,이호동,I56114,8811320,1253,3750,384,4176
20180500,제주시,이호동,I56113,1414000,356,3750,384,4176
20180500,제주시,이호동,G47190,2526500,305,3750,384,4176
20180500,제주시,이호동,S96121,17255000,67,3750,384,4176
20180500,제주시,이호동,R91239,4150000,11,3750,384,4176
20180500,제주시,이호동,N75211,364050,657,3750,384,4176
20180500,제주시,이호동,I56220,7342510,457,3750,384,4176
20180500,제주시,이호동,L69110,77826340,155,3750,384,4176
20180500,제주시,이호동,L69210,7678100,617,3750,384,4176
20180500,제주시,이호동,G47711,127238918,219,3750,384,4176
20180500,제주시,이호동,G47813,148000,1092,3750,384,4176
20180500,제주시,이호동,G47712,4282310,93,3750,384,4176
20180500,제주시,이호동,G47214,233000,903,3750,384,4176
20180500,제주시,이호동,G47215,3923500,422,3750,384,4176
20180500,제주시,이호동,I56111,129868000,6628,3750,384,4176
20180500,제주시,이호동,I56112,8189000,253,3750,384,4176
20180500,제주시,이호동,I55112,12087600,1898,3750,384,4176
20180500,제주시,이호동,G47842,4685000,221,3750,384,4176
20180500,제주시,도두동,G47121,82802800,485,1469,332,5173
20180500,제주시,도두동,G47212,16765200,360,1469,332,5173
20180500,제주시,도두동,G47213,37233500,605,1469,332,5173
20180500,제주시,도두동,G47122,73722518,877,1469,332,5173
20180500,제주시,도두동,I56119,331500,153,1469,332,5173
20180500,제주시,도두동,I56220,12802990,457,1469,332,5173
20180500,제주시,도두동,I56114,18461150,1253,1469,332,5173
20180500,제주시,도두동,I56113,133157400,356,1469,332,5173
20180500,제주시,도두동,G47216,550000,231,1469,332,5173
20180500,제주시,도두동,N75992,7061900,212,1469,332,5173
20180500,제주시,도두동,S96121,21721000,67,1469,332,5173
20180500,제주시,도두동,R91139,2053700,29,1469,332,5173
20180500,제주시,도두동,R91239,190000,11,1469,332,5173
20180500,제주시,도두동,N75211,51025490,657,1469,332,5173
20180500,제주시,도두동,L69110,245891170,155,1469,332,5173
20180500,제주시,도두동,L69210,16767600,617,1469,332,5173
20180500,제주시,도두동,G47711,94706104,219,1469,332,5173
20180500,제주시,도두동,G47712,43957200,93,1469,332,5173
20180500,제주시,도두동,G47214,27203736,903,1469,332,5173
20180500,제주시,도두동,G47215,421500,422,1469,332,5173
20180500,제주시,도두동,I56112,2195500,253,1469,332,5173
20180500,제주시,도두동,I56111,341665050,6628,1469,332,5173
20180500,제주시,도두동,I55112,49522800,1898,1469,332,5173
20180500,서귀포시,대정읍,G47712,7920900,46,19946,1380,8250
20180500,서귀포시,대정읍,G47190,200000,154,19946,1380,8250
20180500,서귀포시,대정읍,S96121,4321000,19,19946,1380,8250
20180500,서귀포시,대정읍,N75992,421700,133,19946,1380,8250
20180500,서귀포시,대정읍,I56219,79561000,192,19946,1380,8250
20180500,서귀포시,대정읍,R91299,762100,5,19946,1380,8250
20180500,서귀포시,대정읍,I56119,1580900,63,19946,1380,8250
20180500,서귀포시,대정읍,I56192,32414490,116,19946,1380,8250
20180500,서귀포시,대정읍,I56114,69598630,580,19946,1380,8250
20180500,서귀포시,대정읍,I56220,25142770,152,19946,1380,8250
20180500,서귀포시,대정읍,L69210,33029700,208,19946,1380,8250
20180500,서귀포시,대정읍,I56211,96508000,280,19946,1380,8250
20180500,서귀포시,대정읍,G47213,42012500,359,19946,1380,8250
20180500,서귀포시,대정읍,G47214,21716110,704,19946,1380,8250
20180500,서귀포시,대정읍,G47212,17310380,116,19946,1380,8250
20180500,서귀포시,대정읍,G47215,56771960,146,19946,1380,8250
20180500,서귀포시,대정읍,G47216,6656500,82,19946,1380,8250
20180500,서귀포시,대정읍,G47121,465852590,227,19946,1380,8250
20180500,서귀포시,대정읍,G47129,30238910,94,19946,1380,8250
20180500,서귀포시,대정읍,G47122,207994195,392,19946,1380,8250
20180500,서귀포시,대정읍,I56112,58063500,114,19946,1380,8250
20180500,서귀포시,대정읍,I56111,731613478,2913,19946,1380,8250
20180500,서귀포시,대정읍,I56113,64580000,175,19946,1380,8250
20180500,서귀포시,대정읍,G47842,1304000,131,19946,1380,8250
20180500,서귀포시,대정읍,G47813,8931300,250,19946,1380,8250
20180500,서귀포시,대정읍,G47711,384597849,102,19946,1380,8250
20180500,서귀포시,대정읍,I55112,19431800,1315,19946,1380,8250
20180500,서귀포시,대정읍,I55111,240000,29,19946,1380,8250
20180500,서귀포시,남원읍,G47712,12551630,46,14098,1236,9556
20180500,서귀포시,남원읍,G47190,2100000,154,14098,1236,9556
20180500,서귀포시,남원읍,S96121,777500,19,14098,1236,9556
20180500,서귀포시,남원읍,N75992,94299100,133,14098,1236,9556
20180500,서귀포시,남원읍,I56219,24080000,192,14098,1236,9556
20180500,서귀포시,남원읍,R91121,661164357,18,14098,1236,9556
20180500,서귀포시,남원읍,I56192,7609250,116,14098,1236,9556
20180500,서귀포시,남원읍,I56119,1871000,63,14098,1236,9556
20180500,서귀포시,남원읍,I56114,49381680,580,14098,1236,9556
20180500,서귀포시,남원읍,I56220,7358900,152,14098,1236,9556
20180500,서귀포시,남원읍,L69210,12363600,208,14098,1236,9556
20180500,서귀포시,남원읍,I56211,23475000,280,14098,1236,9556
20180500,서귀포시,남원읍,G47213,19675500,359,14098,1236,9556
20180500,서귀포시,남원읍,G47214,44512860,704,14098,1236,9556
20180500,서귀포시,남원읍,G47212,21512300,116,14098,1236,9556
20180500,서귀포시,남원읍,G47215,10326400,146,14098,1236,9556
20180500,서귀포시,남원읍,G47216,482000,82,14098,1236,9556
20180500,서귀포시,남원읍,G47121,77247450,227,14098,1236,9556
20180500,서귀포시,남원읍,G47122,104695530,392,14098,1236,9556
20180500,서귀포시,남원읍,G47129,286730593,94,14098,1236,9556
20180500,서귀포시,남원읍,I56112,9936500,114,14098,1236,9556
20180500,서귀포시,남원읍,I56111,350747035,2913,14098,1236,9556
20180500,서귀포시,남원읍,I56113,47473504,175,14098,1236,9556
20180500,서귀포시,남원읍,G47842,4221100,131,14098,1236,9556
20180500,서귀포시,남원읍,G47813,4364650,250,14098,1236,9556
20180500,서귀포시,남원읍,G47711,282064668,102,14098,1236,9556
20180500,서귀포시,남원읍,I55113,169090115,20,14098,1236,9556
20180500,서귀포시,남원읍,I55112,12154710,1315,14098,1236,9556
20180500,서귀포시,성산읍,G47712,15449300,46,14697,1145,12549
20180500,서귀포시,성산읍,G47190,3770000,154,14697,1145,12549
20180500,서귀포시,성산읍,S96121,540000,19,14697,1145,12549
20180500,서귀포시,성산읍,N75992,211094360,133,14697,1145,12549
20180500,서귀포시,성산읍,R91139,10271800,19,14697,1145,12549
20180500,서귀포시,성산읍,I56219,16630000,192,14697,1145,12549
20180500,서귀포시,성산읍,R91239,173800,16,14697,1145,12549
20180500,서귀포시,성산읍,I56119,16519200,63,14697,1145,12549
20180500,서귀포시,성산읍,I56192,30878450,116,14697,1145,12549
20180500,서귀포시,성산읍,I56114,81621000,580,14697,1145,12549
20180500,서귀포시,성산읍,I56220,45381505,152,14697,1145,12549
20180500,서귀포시,성산읍,L69210,3032000,208,14697,1145,12549
20180500,서귀포시,성산읍,I56211,78570100,280,14697,1145,12549
20180500,서귀포시,성산읍,G47213,96883000,359,14697,1145,12549
20180500,서귀포시,성산읍,G47214,70385700,704,14697,1145,12549
20180500,서귀포시,성산읍,G47212,21953370,116,14697,1145,12549
20180500,서귀포시,성산읍,G47215,49999430,146,14697,1145,12549
20180500,서귀포시,성산읍,G47216,692900,82,14697,1145,12549
20180500,서귀포시,성산읍,G47121,270844400,227,14697,1145,12549
20180500,서귀포시,성산읍,G47129,412722390,94,14697,1145,12549
20180500,서귀포시,성산읍,G47122,268857830,392,14697,1145,12549
20180500,서귀포시,성산읍,I56112,27551900,114,14697,1145,12549
20180500,서귀포시,성산읍,I56111,1114909837,2913,14697,1145,12549
20180500,서귀포시,성산읍,I56113,59761570,175,14697,1145,12549
20180500,서귀포시,성산읍,G47813,14488230,250,14697,1145,12549
20180500,서귀포시,성산읍,G47842,47377000,131,14697,1145,12549
20180500,서귀포시,성산읍,G47711,335548301,102,14697,1145,12549
20180500,서귀포시,성산읍,I55113,150372834,20,14697,1145,12549
20180500,서귀포시,성산읍,I55112,110217603,1315,14697,1145,12549
20180500,서귀포시,성산읍,I55111,720000,29,14697,1145,12549
20180500,서귀포시,안덕면,G47712,2666000,46,17421,2829,12775
20180500,서귀포시,안덕면,G47190,2560000,154,17421,2829,12775
20180500,서귀포시,안덕면,S96121,38121400,19,17421,2829,12775
20180500,서귀포시,안덕면,N75992,254743500,133,17421,2829,12775
20180500,서귀포시,안덕면,R91139,6657500,19,17421,2829,12775
20180500,서귀포시,안덕면,I56219,13110000,192,17421,2829,12775
20180500,서귀포시,안덕면,R91121,421076905,18,17421,2829,12775
20180500,서귀포시,안덕면,R91239,355000,16,17421,2829,12775
20180500,서귀포시,안덕면,R91299,935000,5,17421,2829,12775
20180500,서귀포시,안덕면,I56220,25321330,152,17421,2829,12775
20180500,서귀포시,안덕면,I56119,14051000,63,17421,2829,12775
20180500,서귀포시,안덕면,I56192,14967600,116,17421,2829,12775
20180500,서귀포시,안덕면,I56114,343155366,580,17421,2829,12775
20180500,서귀포시,안덕면,L69210,14059730,208,17421,2829,12775
20180500,서귀포시,안덕면,I56211,1288000,280,17421,2829,12775
20180500,서귀포시,안덕면,G47213,13763900,359,17421,2829,12775
20180500,서귀포시,안덕면,G47214,22837760,704,17421,2829,12775
20180500,서귀포시,안덕면,G47212,3323000,116,17421,2829,12775
20180500,서귀포시,안덕면,G47215,17254840,146,17421,2829,12775
20180500,서귀포시,안덕면,G47216,1270000,82,17421,2829,12775
20180500,서귀포시,안덕면,G47121,37669460,227,17421,2829,12775
20180500,서귀포시,안덕면,G47122,232148810,392,17421,2829,12775
20180500,서귀포시,안덕면,G47129,138902910,94,17421,2829,12775
20180500,서귀포시,안덕면,I56111,780960104,2913,17421,2829,12775
20180500,서귀포시,안덕면,I56112,19818250,114,17421,2829,12775
20180500,서귀포시,안덕면,I56113,19087500,175,17421,2829,12775
20180500,서귀포시,안덕면,G47813,52342640,250,17421,2829,12775
20180500,서귀포시,안덕면,G47842,19573900,131,17421,2829,12775
20180500,서귀포시,안덕면,G47711,441818129,102,17421,2829,12775
20180500,서귀포시,안덕면,I55113,324716406,20,17421,2829,12775
20180500,서귀포시,안덕면,I55112,93322324,1315,17421,2829,12775
20180500,서귀포시,표선면,G47712,9753191,46,10662,1400,8910
20180500,서귀포시,표선면,G47190,920000,154,10662,1400,8910
20180500,서귀포시,표선면,S96121,928000,19,10662,1400,8910
20180500,서귀포시,표선면,N75992,78583320,133,10662,1400,8910
20180500,서귀포시,표선면,R91139,6322500,19,10662,1400,8910
20180500,서귀포시,표선면,I56219,26220000,192,10662,1400,8910
20180500,서귀포시,표선면,I56119,1990000,63,10662,1400,8910
20180500,서귀포시,표선면,I56192,22176100,116,10662,1400,8910
20180500,서귀포시,표선면,I56114,32488892,580,10662,1400,8910
20180500,서귀포시,표선면,I56220,11309900,152,10662,1400,8910
20180500,서귀포시,표선면,L69210,26037400,208,10662,1400,8910
20180500,서귀포시,표선면,I56211,76656010,280,10662,1400,8910
20180500,서귀포시,표선면,G47213,37488004,359,10662,1400,8910
20180500,서귀포시,표선면,G47214,224709176,704,10662,1400,8910
20180500,서귀포시,표선면,G47212,19434030,116,10662,1400,8910
20180500,서귀포시,표선면,G47215,15763450,146,10662,1400,8910
20180500,서귀포시,표선면,G47216,14861900,82,10662,1400,8910
20180500,서귀포시,표선면,G47121,177588090,227,10662,1400,8910
20180500,서귀포시,표선면,G47122,164676394,392,10662,1400,8910
20180500,서귀포시,표선면,G47129,186046280,94,10662,1400,8910
20180500,서귀포시,표선면,I56111,517555272,2913,10662,1400,8910
20180500,서귀포시,표선면,I56112,17088000,114,10662,1400,8910
20180500,서귀포시,표선면,I56113,94407000,175,10662,1400,8910
20180500,서귀포시,표선면,G47813,31474990,250,10662,1400,8910
20180500,서귀포시,표선면,G47842,58292500,131,10662,1400,8910
20180500,서귀포시,표선면,G47711,208328653,102,10662,1400,8910
20180500,서귀포시,표선면,I55113,165465416,20,10662,1400,8910
20180500,서귀포시,표선면,I55112,30773129,1315,10662,1400,8910
20180500,서귀포시,송산동,G47712,2552230,46,2201,141,2181
20180500,서귀포시,송산동,N75992,4508600,133,2201,141,2181
20180500,서귀포시,송산동,I56114,5601850,580,2201,141,2181
20180500,서귀포시,송산동,L69210,4426650,208,2201,141,2181
20180500,서귀포시,송산동,G47213,7931600,359,2201,141,2181
20180500,서귀포시,송산동,G47214,717000,704,2201,141,2181
20180500,서귀포시,송산동,G47212,33614200,116,2201,141,2181
20180500,서귀포시,송산동,G47711,432151048,102,2201,141,2181
20180500,서귀포시,송산동,G47121,29278698,227,2201,141,2181
20180500,서귀포시,송산동,G47122,50999440,392,2201,141,2181
20180500,서귀포시,송산동,G47129,48596150,94,2201,141,2181
20180500,서귀포시,송산동,I56112,20611400,114,2201,141,2181
20180500,서귀포시,송산동,I56111,218602996,2913,2201,141,2181
20180500,서귀포시,송산동,I56113,28215000,175,2201,141,2181
20180500,서귀포시,송산동,I55111,108320950,29,2201,141,2181
20180500,서귀포시,송산동,I55112,9625300,1315,2201,141,2181
20180500,서귀포시,서귀동,G47190,6230000,154,1883,471,4475
20180500,서귀포시,서귀동,S96121,591800,19,1883,471,4475
20180500,서귀포시,서귀동,N75992,30000,133,1883,471,4475
20180500,서귀포시,서귀동,I56219,206018000,192,1883,471,4475
20180500,서귀포시,서귀동,S96122,1390000,6,1883,471,4475
20180500,서귀포시,서귀동,N75211,603700,30,1883,471,4475
20180500,서귀포시,서귀동,R91239,549000,16,1883,471,4475
20180500,서귀포시,서귀동,I56192,81450015,116,1883,471,4475
20180500,서귀포시,서귀동,I56119,37043000,63,1883,471,4475
20180500,서귀포시,서귀동,I56114,98685630,580,1883,471,4475
20180500,서귀포시,서귀동,L69210,468844630,208,1883,471,4475
20180500,서귀포시,서귀동,I56220,46038870,152,1883,471,4475
20180500,서귀포시,서귀동,I56211,489383457,280,1883,471,4475
20180500,서귀포시,서귀동,G47214,167553920,704,1883,471,4475
20180500,서귀포시,서귀동,G47213,161646895,359,1883,471,4475
20180500,서귀포시,서귀동,G47212,79045580,116,1883,471,4475
20180500,서귀포시,서귀동,G47216,13742930,82,1883,471,4475
20180500,서귀포시,서귀동,G47215,103410940,146,1883,471,4475
20180500,서귀포시,서귀동,G47711,66196091,102,1883,471,4475
20180500,서귀포시,서귀동,G47121,143477870,227,1883,471,4475
20180500,서귀포시,서귀동,G47122,346473130,392,1883,471,4475
20180500,서귀포시,서귀동,G47129,219843210,94,1883,471,4475
20180500,서귀포시,서귀동,I56112,54324047,114,1883,471,4475
20180500,서귀포시,서귀동,I56111,1272983274,2913,1883,471,4475
20180500,서귀포시,서귀동,I56113,393170100,175,1883,471,4475
20180500,서귀포시,서귀동,G47842,35881660,131,1883,471,4475
20180500,서귀포시,서귀동,G47813,153646889,250,1883,471,4475
20180500,서귀포시,서귀동,I55111,1531000,29,1883,471,4475
20180500,서귀포시,서귀동,I55112,216938821,1315,1883,471,4475
20180500,서귀포시,효돈동,G47712,5269030,46,4369,259,1949
20180500,서귀포시,효돈동,S96121,73000,19,4369,259,1949
20180500,서귀포시,효돈동,I56192,4902900,116,4369,259,1949
20180500,서귀포시,효돈동,I56114,33635250,580,4369,259,1949
20180500,서귀포시,효돈동,I56119,137500,63,4369,259,1949
20180500,서귀포시,효돈동,I56220,4073540,152,4369,259,1949
20180500,서귀포시,효돈동,L69210,34000,208,4369,259,1949
20180500,서귀포시,효돈동,G47213,7196000,359,4369,259,1949
20180500,서귀포시,효돈동,G47214,19016200,704,4369,259,1949
20180500,서귀포시,효돈동,G47212,11102000,116,4369,259,1949
20180500,서귀포시,효돈동,G47215,7173180,146,4369,259,1949
20180500,서귀포시,효돈동,G47711,133352964,102,4369,259,1949
20180500,서귀포시,효돈동,G47121,12090050,227,4369,259,1949
20180500,서귀포시,효돈동,G47122,45683000,392,4369,259,1949
20180500,서귀포시,효돈동,G47129,54230720,94,4369,259,1949
20180500,서귀포시,효돈동,I56112,14934500,114,4369,259,1949
20180500,서귀포시,효돈동,I56111,87646606,2913,4369,259,1949
20180500,서귀포시,효돈동,I56113,3466000,175,4369,259,1949
20180500,서귀포시,효돈동,I55112,1455000,1315,4369,259,1949
20180500,서귀포시,영천동,G47712,3166400,46,4465,1255,4923
20180500,서귀포시,영천동,G47190,284400,154,4465,1255,4923
20180500,서귀포시,영천동,N75992,6844700,133,4465,1255,4923
20180500,서귀포시,영천동,R91121,93652390,18,4465,1255,4923
20180500,서귀포시,영천동,I56114,163500,580,4465,1255,4923
20180500,서귀포시,영천동,G47214,778000,704,4465,1255,4923
20180500,서귀포시,영천동,G47216,723000,82,4465,1255,4923
20180500,서귀포시,영천동,G47711,36540199,102,4465,1255,4923
20180500,서귀포시,영천동,G47121,563720400,227,4465,1255,4923
20180500,서귀포시,영천동,G47122,8716220,392,4465,1255,4923
20180500,서귀포시,영천동,G47129,1433400,94,4465,1255,4923
20180500,서귀포시,영천동,I56111,16625500,2913,4465,1255,4923
20180500,서귀포시,영천동,I55112,5643500,1315,4465,1255,4923
20180500,서귀포시,동홍동,G47712,29913719,46,19413,2172,8582
20180500,서귀포시,동홍동,G47190,4552500,154,19413,2172,8582
20180500,서귀포시,동홍동,S96121,971500,19,19413,2172,8582
20180500,서귀포시,동홍동,N75992,1023900,133,19413,2172,8582
20180500,서귀포시,동홍동,G47119,677332770,4,19413,2172,8582
20180500,서귀포시,동홍동,S96122,1003000,6,19413,2172,8582
20180500,서귀포시,동홍동,I56192,37961260,116,19413,2172,8582
20180500,서귀포시,동홍동,I56119,25691000,63,19413,2172,8582
20180500,서귀포시,동홍동,I56114,29452860,580,19413,2172,8582
20180500,서귀포시,동홍동,L69210,41269000,208,19413,2172,8582
20180500,서귀포시,동홍동,I56220,17552240,152,19413,2172,8582
20180500,서귀포시,동홍동,G47214,49337260,704,19413,2172,8582
20180500,서귀포시,동홍동,G47213,13012500,359,19413,2172,8582
20180500,서귀포시,동홍동,G47212,31444625,116,19413,2172,8582
20180500,서귀포시,동홍동,G47216,6064130,82,19413,2172,8582
20180500,서귀포시,동홍동,G47215,29897160,146,19413,2172,8582
20180500,서귀포시,동홍동,G47711,154687803,102,19413,2172,8582
20180500,서귀포시,동홍동,G47122,151453720,392,19413,2172,8582
20180500,서귀포시,동홍동,G47121,673944590,227,19413,2172,8582
20180500,서귀포시,동홍동,G47129,28714010,94,19413,2172,8582
20180500,서귀포시,동홍동,I56112,13661000,114,19413,2172,8582
20180500,서귀포시,동홍동,I56111,603054806,2913,19413,2172,8582
20180500,서귀포시,동홍동,I56113,64122700,175,19413,2172,8582
20180500,서귀포시,동홍동,G47842,5836500,131,19413,2172,8582
20180500,서귀포시,동홍동,G47813,330000,250,19413,2172,8582
20180500,서귀포시,동홍동,I55112,120000,1315,19413,2172,8582
20180500,서귀포시,서홍동,G47712,15376630,46,5847,505,3953
20180500,서귀포시,서홍동,H50121,50961300,16,5847,505,3953
20180500,서귀포시,서홍동,S96121,5575800,19,5847,505,3953
20180500,서귀포시,서홍동,N75992,2055200,133,5847,505,3953
20180500,서귀포시,서홍동,I56192,6937450,116,5847,505,3953
20180500,서귀포시,서홍동,I56119,12203300,63,5847,505,3953
20180500,서귀포시,서홍동,I56114,23534200,580,5847,505,3953
20180500,서귀포시,서홍동,L69210,702600,208,5847,505,3953
20180500,서귀포시,서홍동,I56220,13942800,152,5847,505,3953
20180500,서귀포시,서홍동,G47213,3339000,359,5847,505,3953
20180500,서귀포시,서홍동,G47214,2180800,704,5847,505,3953
20180500,서귀포시,서홍동,G47212,2966100,116,5847,505,3953
20180500,서귀포시,서홍동,G47216,55000,82,5847,505,3953
20180500,서귀포시,서홍동,G47215,12439540,146,5847,505,3953
20180500,서귀포시,서홍동,G47711,118760854,102,5847,505,3953
20180500,서귀포시,서홍동,G47121,13437270,227,5847,505,3953
20180500,서귀포시,서홍동,G47122,96715260,392,5847,505,3953
20180500,서귀포시,서홍동,G47129,7406340,94,5847,505,3953
20180500,서귀포시,서홍동,I56112,11697500,114,5847,505,3953
20180500,서귀포시,서홍동,I56111,203777436,2913,5847,505,3953
20180500,서귀포시,서홍동,I56113,9137100,175,5847,505,3953
20180500,서귀포시,서홍동,G47842,1844500,131,5847,505,3953
20180500,서귀포시,서홍동,G47813,1069790,250,5847,505,3953
20180500,서귀포시,서홍동,I55112,2216000,1315,5847,505,3953
20180500,서귀포시,대륜동,G47712,11095879,46,15613,1809,10987
20180500,서귀포시,대륜동,G47190,290000,154,15613,1809,10987
20180500,서귀포시,대륜동,S96121,5641500,19,15613,1809,10987
20180500,서귀포시,대륜동,H50121,559900,16,15613,1809,10987
20180500,서귀포시,대륜동,N75992,11720500,133,15613,1809,10987
20180500,서귀포시,대륜동,G47119,1306900030,4,15613,1809,10987
20180500,서귀포시,대륜동,I56219,5210000,192,15613,1809,10987
20180500,서귀포시,대륜동,I56192,10654280,116,15613,1809,10987
20180500,서귀포시,대륜동,I56211,9618000,280,15613,1809,10987
20180500,서귀포시,대륜동,I56114,72534500,580,15613,1809,10987
20180500,서귀포시,대륜동,I56119,35986800,63,15613,1809,10987
20180500,서귀포시,대륜동,I56220,12035630,152,15613,1809,10987
20180500,서귀포시,대륜동,L69210,256000,208,15613,1809,10987
20180500,서귀포시,대륜동,G47214,146194900,704,15613,1809,10987
20180500,서귀포시,대륜동,G47213,2565035,359,15613,1809,10987
20180500,서귀포시,대륜동,G47212,778800,116,15613,1809,10987
20180500,서귀포시,대륜동,G47216,66022420,82,15613,1809,10987
20180500,서귀포시,대륜동,G47215,31106670,146,15613,1809,10987
20180500,서귀포시,대륜동,G47711,240308704,102,15613,1809,10987
20180500,서귀포시,대륜동,G47121,50780669,227,15613,1809,10987
20180500,서귀포시,대륜동,G47122,162711940,392,15613,1809,10987
20180500,서귀포시,대륜동,G47129,42233340,94,15613,1809,10987
20180500,서귀포시,대륜동,I56112,24656100,114,15613,1809,10987
20180500,서귀포시,대륜동,I56111,461869609,2913,15613,1809,10987
20180500,서귀포시,대륜동,I56113,45720500,175,15613,1809,10987
20180500,서귀포시,대륜동,G47813,864000,250,15613,1809,10987
20180500,서귀포시,대륜동,I55111,1400000,29,15613,1809,10987
20180500,서귀포시,대륜동,I55113,3431500,20,15613,1809,10987
20180500,서귀포시,대륜동,I55112,95905448,1315,15613,1809,10987
20180500,서귀포시,대천동,G47190,350000,154,6991,708,7319
20180500,서귀포시,대천동,N75992,1767000,133,6991,708,7319
20180500,서귀포시,대천동,G47121,127172030,301.0163934,6991,708,7319
20180500,서귀포시,대천동,I56192,52623900,116,6991,708,7319
20180500,서귀포시,대천동,I56119,16916800,63,6991,708,7319
20180500,서귀포시,대천동,I56114,49197160,580,6991,708,7319
20180500,서귀포시,대천동,L69210,10575400,208,6991,708,7319
20180500,서귀포시,대천동,I56220,9924900,248.3157895,6991,708,7319
20180500,서귀포시,대천동,I56211,4950000,280,6991,708,7319
20180500,서귀포시,대천동,G47122,202550130,550.7272727,6991,708,7319
20180500,서귀포시,대천동,G47214,102162150,704,6991,708,7319
20180500,서귀포시,대천동,G47213,9905100,359,6991,708,7319
20180500,서귀포시,대천동,G47212,658340,116,6991,708,7319
20180500,서귀포시,대천동,G47216,1174000,82,6991,708,7319
20180500,서귀포시,대천동,G47215,49812140,146,6991,708,7319
20180500,서귀포시,대천동,G47711,346085947,102,6991,708,7319
20180500,서귀포시,대천동,G47129,511700,94,6991,708,7319
20180500,서귀포시,대천동,I56112,7106000,114,6991,708,7319
20180500,서귀포시,대천동,I56111,379545490,3763.042373,6991,708,7319
20180500,서귀포시,대천동,I56113,53855000,175,6991,708,7319
20180500,서귀포시,대천동,G47842,316000,131,6991,708,7319
20180500,서귀포시,대천동,G47813,872500,250,6991,708,7319
20180500,서귀포시,대천동,I55111,8693600,29,6991,708,7319
20180500,서귀포시,대천동,I55113,63679919,20,6991,708,7319
20180500,서귀포시,대천동,I55112,49645630,1315,6991,708,7319
20180500,서귀포시,중문동,G47712,1408187,46,8617,987,6735
20180500,서귀포시,중문동,G47190,1000000,154,8617,987,6735
20180500,서귀포시,중문동,S96121,224500,19,8617,987,6735
20180500,서귀포시,중문동,N75992,3950000,133,8617,987,6735
20180500,서귀포시,중문동,R91139,7538000,19,8617,987,6735
20180500,서귀포시,중문동,L69110,5018550,1,8617,987,6735
20180500,서귀포시,중문동,I56219,23289000,192,8617,987,6735
20180500,서귀포시,중문동,G47130,800899580,6,8617,987,6735
20180500,서귀포시,중문동,R91121,64957500,18,8617,987,6735
20180500,서귀포시,중문동,S96122,1329000,6,8617,987,6735
20180500,서귀포시,중문동,I56192,26071610,116,8617,987,6735
20180500,서귀포시,중문동,I56119,19036000,63,8617,987,6735
20180500,서귀포시,중문동,I56114,101319813,580,8617,987,6735
20180500,서귀포시,중문동,I56220,2520300,152,8617,987,6735
20180500,서귀포시,중문동,L69210,25482300,208,8617,987,6735
20180500,서귀포시,중문동,I56211,44710600,280,8617,987,6735
20180500,서귀포시,중문동,G47213,13246700,359,8617,987,6735
20180500,서귀포시,중문동,G47214,80281062,704,8617,987,6735
20180500,서귀포시,중문동,G47212,260000,116,8617,987,6735
20180500,서귀포시,중문동,G47215,40461398,146,8617,987,6735
